Predicted Value,Expected Value
8.68859922788e-05,8.234720799e-05
8.68859922788e-05,6.930029778e-05
8.68859922788e-05,0.0001006624254
8.68859922788e-05,7.572281333e-05
8.68859922788e-05,0.0001065979267
8.68859922788e-05,7.970277355e-05
8.68859922788e-05,0.0001019212605
8.68859922788e-05,8.390794327e-05
8.68859922788e-05,8.807832909e-05
8.68859922788e-05,7.431187755e-05
8.68859922788e-05,7.238018865e-05
8.68859922788e-05,9.747783343e-05
8.68859922788e-05,8.131433268e-05
8.68859922788e-05,8.232117807e-05
8.68859922788e-05,6.646996843e-05
8.68859922788e-05,0.0001450195527
8.68859922788e-05,8.856283933e-05
8.68859922788e-05,7.164495931e-05
8.68859922788e-05,7.030014522e-05
8.68859922788e-05,9.132175551e-05
8.68859922788e-05,8.285617578e-05
8.68859922788e-05,0.0001243471485
8.68859922788e-05,8.004356126e-05
8.68859922788e-05,7.051197611e-05
8.68859922788e-05,8.866290733e-05
8.68859922788e-05,8.51445558e-05
8.68859922788e-05,0.0001084946568
8.68859922788e-05,8.005664798e-05
8.68859922788e-05,7.41033043e-05
8.68859922788e-05,7.000935288e-05
8.68859922788e-05,0.0001095199919
8.68859922788e-05,5.993533676e-05
8.68859922788e-05,0.0001023840057
8.68859922788e-05,9.412113955e-05
8.68859922788e-05,9.134828728e-05
8.68859922788e-05,9.85507575e-05
8.68859922788e-05,8.485667024e-05
8.68859922788e-05,0.0001066930043
8.68859922788e-05,7.42195639e-05
8.68859922788e-05,8.556433545e-05
8.68859922788e-05,7.361729716e-05
8.68859922788e-05,9.213096505e-05
8.68859922788e-05,8.179896973e-05
8.68859922788e-05,7.018341109e-05
8.68859922788e-05,7.571072548e-05
8.68859922788e-05,0.0001130581307
8.68859922788e-05,9.783487814e-05
8.68859922788e-05,8.522430687e-05
8.68859922788e-05,8.978645344e-05
8.68859922788e-05,8.208981738e-05
8.68859922788e-05,6.004843675e-05
8.68859922788e-05,0.0001025078601
8.68859922788e-05,6.869286695e-05
8.68859922788e-05,6.010715876e-05
8.68859922788e-05,7.999114826e-05
8.68859922788e-05,0.0001115651022
8.68859922788e-05,9.096553921e-05
8.68859922788e-05,8.207135603e-05
8.68859922788e-05,0.0001056166406
8.68859922788e-05,8.997700885e-05
8.68859922788e-05,0.0001076236917
8.68859922788e-05,8.169536977e-05
8.68859922788e-05,7.724896404e-05
8.68859922788e-05,7.481635022e-05
8.68859922788e-05,8.407780066e-05
8.68859922788e-05,0.0001116132565
8.68859922788e-05,6.583383903e-05
8.68859922788e-05,9.946317082e-05
8.68859922788e-05,9.159147601e-05
8.68859922788e-05,8.736267287e-05
8.68859922788e-05,9.686400913e-05
8.68859922788e-05,9.31544354e-05
8.68859922788e-05,7.075856912e-05
8.68859922788e-05,7.054325117e-05
8.68859922788e-05,7.277231883e-05
8.68859922788e-05,9.385363941e-05
8.68859922788e-05,0.0001393090882
8.68859922788e-05,7.841206953e-05
8.68859922788e-05,7.271464772e-05
8.68859922788e-05,8.143956348e-05
8.68859922788e-05,7.197654039e-05
8.68859922788e-05,7.012857713e-05
8.68859922788e-05,8.011794641e-05
8.68859922788e-05,6.88139348e-05
8.68859922788e-05,0.000100013314
8.68859922788e-05,6.853418043e-05
8.68859922788e-05,7.445704526e-05
8.68859922788e-05,7.619637516e-05
8.68859922788e-05,7.600025894e-05
8.68859922788e-05,6.840263222e-05
8.68859922788e-05,8.038668485e-05
8.68859922788e-05,7.883465373e-05
8.68859922788e-05,8.947975685e-05
8.68859922788e-05,7.872462359e-05
8.68859922788e-05,6.847051618e-05
8.68859922788e-05,7.997517373e-05
8.68859922788e-05,8.88280349e-05
8.68859922788e-05,9.452355193e-05
8.68859922788e-05,8.100922196e-05
8.68859922788e-05,8.117358969e-05
8.68859922788e-05,0.0001050334648
8.68859922788e-05,7.327623028e-05
8.68859922788e-05,8.384147803e-05
8.68859922788e-05,6.874578644e-05
8.68859922788e-05,6.008609404e-05
8.68859922788e-05,9.019128081e-05
8.68859922788e-05,6.878340827e-05
8.68859922788e-05,8.040792715e-05
8.68859922788e-05,7.852878294e-05
8.68859922788e-05,6.866581081e-05
8.68859922788e-05,0.0001042518185
8.68859922788e-05,6.135947829e-05
8.68859922788e-05,8.328013591e-05
8.68859922788e-05,9.798754473e-05
8.68859922788e-05,7.245421604e-05
8.68859922788e-05,6.897345966e-05
8.68859922788e-05,9.176183915e-05
8.68859922788e-05,7.503208856e-05
8.68859922788e-05,0.0001195250938
8.68859922788e-05,0.0001210363829
8.68859922788e-05,7.505692869e-05
8.68859922788e-05,9.702525343e-05
8.68859922788e-05,0.0001190799852
8.68859922788e-05,6.549653697e-05
8.68859922788e-05,8.881982212e-05
8.68859922788e-05,6.857090053e-05
8.68859922788e-05,7.349897349e-05
8.68859922788e-05,8.160195216e-05
8.68859922788e-05,8.294865893e-05
8.68859922788e-05,0.0001018099829
8.68859922788e-05,7.38532198e-05
8.68859922788e-05,0.0001182483002
8.68859922788e-05,9.48453815e-05
8.68859922788e-05,8.731511598e-05
8.68859922788e-05,6.848923063e-05
8.68859922788e-05,6.388029221e-05
8.68859922788e-05,0.0001199857941
8.68859922788e-05,9.06611452e-05
8.68859922788e-05,6.606990122e-05
8.68859922788e-05,8.055765635e-05
8.68859922788e-05,6.873437114e-05
8.68859922788e-05,6.847769082e-05
8.68859922788e-05,0.0001029205099
8.68859922788e-05,0.0001464061588
8.68859922788e-05,9.15452529e-05
8.68859922788e-05,9.774721699e-05
8.68859922788e-05,6.166888186e-05
8.68859922788e-05,7.249386618e-05
8.68859922788e-05,8.40460973e-05
8.68859922788e-05,8.820555621e-05
8.68859922788e-05,8.062599927e-05
8.68859922788e-05,8.301992867e-05
8.68859922788e-05,7.9437276e-05
8.68859922788e-05,6.002613887e-05
8.68859922788e-05,7.35766183e-05
8.68859922788e-05,8.876028286e-05
8.68859922788e-05,7.794019427e-05
8.68859922788e-05,8.946168581e-05
8.68859922788e-05,7.062355587e-05
8.68859922788e-05,7.308988324e-05
8.68859922788e-05,8.6235939e-05
8.68859922788e-05,0.0001048862552
8.68859922788e-05,9.511398398e-05
8.68859922788e-05,0.0001458597639
8.68859922788e-05,8.941088099e-05
8.68859922788e-05,9.47511233e-05
8.68859922788e-05,8.15014586e-05
8.68859922788e-05,0.0001100600509
8.68859922788e-05,0.0001044437354
8.68859922788e-05,6.42006001e-05
8.68859922788e-05,9.071307473e-05
8.68859922788e-05,9.126788545e-05
8.68859922788e-05,7.970818485e-05
8.68859922788e-05,7.896948873e-05
8.68859922788e-05,7.287855378e-05
8.68859922788e-05,9.928661047e-05
8.68859922788e-05,0.000109186528
8.68859922788e-05,7.490397244e-05
8.68859922788e-05,7.383192924e-05
8.68859922788e-05,0.0001021224527
8.68859922788e-05,7.352446759e-05
8.68859922788e-05,7.996342406e-05
8.68859922788e-05,9.546141682e-05
8.68859922788e-05,9.356940374e-05
8.68859922788e-05,8.448257707e-05
8.68859922788e-05,7.903280731e-05
8.68859922788e-05,8.979757851e-05
8.68859922788e-05,7.930521325e-05
8.68859922788e-05,8.645444096e-05
8.68859922788e-05,0.0001238326993
8.68859922788e-05,0.0001192846762
8.68859922788e-05,9.507730582e-05
8.68859922788e-05,6.163442745e-05
8.68859922788e-05,8.635537374e-05
8.68859922788e-05,7.590119887e-05
8.68859922788e-05,9.77198154e-05
8.68859922788e-05,9.483741783e-05
8.68859922788e-05,9.706240251e-05
8.68859922788e-05,6.927387278e-05
8.68859922788e-05,8.21886513e-05
8.68859922788e-05,7.412451642e-05
8.68859922788e-05,8.088602499e-05
8.68859922788e-05,0.0001027817812
8.68859922788e-05,0.000108603129
8.68859922788e-05,9.369743477e-05
8.68859922788e-05,8.505283189e-05
8.68859922788e-05,7.985805162e-05
8.68859922788e-05,8.582436294e-05
8.68859922788e-05,8.599553499e-05
8.68859922788e-05,7.036129304e-05
8.68859922788e-05,7.756860944e-05
8.68859922788e-05,8.561974063e-05
8.68859922788e-05,8.86223287e-05
8.68859922788e-05,9.094586243e-05
8.68859922788e-05,0.0001012514271
8.68859922788e-05,8.849036517e-05
8.68859922788e-05,9.805989038e-05
8.68859922788e-05,6.39421516e-05
8.68859922788e-05,7.520768524e-05
8.68859922788e-05,5.985137629e-05
8.68859922788e-05,7.243922673e-05
8.68859922788e-05,0.0001109920411
8.68859922788e-05,9.165423745e-05
8.68859922788e-05,8.253010731e-05
8.68859922788e-05,0.0001215454724
8.68859922788e-05,0.0001208700699
8.68859922788e-05,8.053982076e-05
8.68859922788e-05,7.079977202e-05
8.68859922788e-05,9.373736867e-05
8.68859922788e-05,7.909179917e-05
