Predicted Value,Expected Value
58.9300651625,0.5981863929
35.065961326,2.176577693
-35.078232601,0.6146217638
84.1361056059,0.5801790599
-91.2488186652,0.8208242441
-46.9576525275,0.5027773487
-17.3797457503,0.6097805819
-19.8938902248,0.6228800111
-66.7194650872,0.6358342861
38.132739925,0.8394802183
55.775241133,2.185407337
-36.1004203356,0.7303577434
-62.4233708479,0.5984937631
8.31001480826,0.5337891599
2.73471703115,1.667626872
1000.12862297,1199.405071
82.6056222201,0.6204498017
927.883704172,806.6887607
55.8064647086,2.239467771
953.542241155,935.7008455
-22.5223334397,0.6541542873
-38.2451434355,0.6779534537
950.882574364,922.8735618
905.337330519,711.6045617
60.5798175545,0.6419667821
81.4650016915,2.697944437
-13.5908955548,0.6433839022
-60.1281551663,0.8090696241
9.71524012815,0.811358309
1001.80959894,1213.405032
1005.51040371,1227.577759
951.434366927,923.3358976
1.48645115118,0.4761479671
-63.9661275696,0.7385466369
950.242736371,910.2189602
-40.949358745,0.5582304215
-96.7554937003,0.5786091571
32.2189530815,1.898163882
-64.1043468155,0.5113433647
24.6668509699,1.741917723
54.5581988287,0.4846423729
49.7479971108,1.886269885
-38.1514727085,0.7714712257
-10.8508829806,0.6842126259
4.30223582001,0.6715705777
926.748895471,804.9275914
959.631932328,970.8203292
35.6106045362,0.4270222463
958.440301772,951.5805391
28.4046911379,0.5946833514
-55.3237652758,0.8908431724
50.2373425223,1.843653582
-12.6183803226,1.960865549
32.9509377456,0.4205126454
1001.84082252,1213.834622
85.3219243346,2.965104396
908.090668037,727.5650664
28.8628129737,0.5230561975
-16.3263344401,0.4992094689
78.6606541465,0.425858892
10.4357876684,0.4574247771
-88.6203754503,0.7764136519
948.681029409,911.0920872
55.2858957215,2.242487933
-87.579237476,0.7720114796
-36.0379731843,0.8014290926
-68.3067703278,0.6626239836
-17.931538313,0.5811570599
61.2194690168,2.384418768
34.4261233327,2.075590853
-92.9610182085,0.6900784629
906.378468493,711.059507
84.7389081962,2.869808175
48.1550665737,1.855492007
50.7324997612,0.3735625325
-53.0909967454,1.042333159
935.467029859,851.724722
-12.5318589482,0.6029223924
31.2955600572,0.3572719938
56.9668716891,2.350792662
1007.19137967,1243.735151
37.2603569281,0.4623061609
33.7552482947,0.6477121448
-37.0791111586,0.8052599301
2.10069086527,0.5783698737
73.8250406804,0.3531988167
-56.8542486616,0.9544179576
-12.3673863924,0.8037363956
9.68401655251,0.7676770977
-17.9939854643,0.5280641238
-11.9544681062,0.6157737931
82.085053233,0.6220121043
12.9579230572,0.900916092
48.2799608762,2.036910555
-14.8199252773,1.871981371
61.68340268,0.7042327361
27.9407574746,1.890805819
51.4914202296,2.089947909
935.435806284,850.9495712
950.305183522,911.4911694
-16.9405741541,0.4212237795
-16.9093505785,0.4452218953
37.1228255263,0.8945143909
37.023342972,1.977278754
900.996687761,689.9248978
-60.6609974893,0.8874028449
75.9385402046,0.3682956752
26.6300444433,0.4208673702
1000.61796839,1198.651913
984.77552562,1099.923297
-67.2088104987,0.6700041043
-13.1015501433,0.6157359475
902.615216577,698.7455116
972.783484727,1041.227242
-20.5025046424,0.5567141501
-44.20431501,0.6004432285
33.240304604,0.7121694962
14.5508535943,0.9439162075
-45.3703472869,0.4927027854
51.7736377355,0.3700955325
-71.5494532569,0.5894626627
10.467011244,0.4827930814
62.75576423,0.7381029987
13.6472470218,0.4925075971
35.5793809605,0.4048110058
81.4962252671,2.74406065
-30.1545737044,0.7705648581
-86.9649977619,0.8956620024
5.12977903051,0.5328070645
-53.6115657325,1.045085011
1.60553362635,1.608741111
-48.519359489,0.5084087329
-61.2752372034,0.7722416835
13.0457819567,2.03279192
79.3004921398,0.4939919511
29.4146055365,0.5533606927
27.7336295689,0.4726871398
985.296094608,1099.425946
3.90692489877,0.4298309388
954.156480869,937.3484616
37.7497023396,0.4386675356
932.255570506,835.6256144
-14.3247680384,1.034158537
-21.3677382867,1.589036481
4.20856509308,0.5568725145
-68.3379939035,0.6255824303
30.3932963595,0.4872897762
10.4982348197,0.510811177
4.60921004336,0.5343423969
910.844005554,745.4901763
26.7237151703,0.5103837707
53.4546137031,0.4352557546
-15.2406479468,0.6112161182
72.84053803,2.41527468
9.7464637038,0.8603892243
931.095163525,818.9412848
54.2135341715,2.194344839
12.4685776457,0.9552632337
49.810444262,1.976321822
-70.4514934277,0.6006107698
1008.81553379,1243.992126
28.3364321592,1.703002299
35.0347377503,2.12295811
-54.6527037068,1.050553499
-37.7378993917,0.6008208775
50.8573940638,0.4827609895
7.01853793449,1.753115939
25.1249728058,1.64963641
52.5071464557,0.5241458668
1008.2949648,1244.461379
-45.8284691227,0.5449883999
15.453117292,0.6808707967
-67.2400340743,0.6378475658
-11.0820851094,1.138825498
933.848501043,835.2942124
-20.1018596921,0.5485076329
-12.8255082283,0.9014565903
-55.4174360027,0.7614121539
62.7869878056,0.7807478749
-48.5818066403,0.4569665056
-64.4242494055,0.8192513512
6.64131217657,0.3800138192
13.9990610315,0.895401955
75.5626519718,2.54540112
13.2515723372,0.610118991
61.2506925924,2.440996499
11.9421968311,1.931363893
4.2339768413,1.576893803
60.667676454,2.335280491
-13.5284484036,0.7022395065
951.403143351,922.7116241
59.4506341496,0.5960938729
4.7857694041,1.613800503
931.615732513,818.5229595
927.758809869,803.8101055
3.14182883956,0.5732150243
42.1840158248,0.5759752158
16.4942552663,0.6768179612
1.58012187812,0.5809485802
-14.1872366366,0.5127647755
77.1613943364,0.4871509858
-45.890916274,0.4944751436
12.2104343629,0.6141993327
909.746045725,729.2297646
-6.47901664677,0.7994596068
-13.3460772154,0.9044975405
78.6918777221,0.4518893113
