Predicted Value,Expected Value
-0.828911648436,-0.830541468911
-0.728075951595,-0.728733731878
-0.684267735046,-0.679574111438
-0.691944264027,-0.690938233281
-0.684244668929,-0.679547980874
-0.83982668144,-0.841099316946
-0.88309860676,-0.88136751933
-0.689406199617,-0.687681342307
-0.685868943829,-0.683245512673
-0.733216750711,-0.733914552822
-0.777479757461,-0.780565393023
-0.690956428409,-0.688993793227
-0.685845877711,-0.683216662576
-0.826962519826,-0.829647466046
-0.83580669026,-0.837147824592
-0.832172517293,-0.833987701041
-0.793410851111,-0.796918199914
-0.841371329875,-0.840317794724
-0.782661809737,-0.785409752462
-0.727500951735,-0.728500449398
-0.88424505666,-0.882142408199
-0.840365307215,-0.841790795709
-0.778013504161,-0.780771784589
-0.783604214404,-0.785959209284
-0.691359506018,-0.690173519276
-0.886839681417,-0.884473343325
-0.890404882397,-0.887484039581
-0.838833265465,-0.839366635865
-0.732678124937,-0.733662611451
-0.839246802506,-0.840219151469
-0.727524017852,-0.728521676762
-0.778501118627,-0.780919232098
-0.834256492785,-0.835436309653
-0.793396213888,-0.797003174578
-0.741422147318,-0.743394729509
-0.677052718586,-0.673399385355
-0.836414514385,-0.837854518229
-0.786374939203,-0.789290905847
-0.888780576179,-0.884375037926
-0.791898325658,-0.794359894697
-0.890900925758,-0.888290109226
-0.827529090791,-0.829900945282
-0.833750691276,-0.835127414165
-0.734121452038,-0.73437411289
-0.785874016768,-0.78871931071
-0.890798903141,-0.888245180573
-0.689350309235,-0.687682695093
-0.827069421516,-0.829662389254
-0.732190510471,-0.733395093022
-0.886431023451,-0.883862989514
-0.777428746152,-0.780547174142
-0.736925001103,-0.738374616469
-0.688877331991,-0.687117625517
-0.743338451663,-0.746378760209
-0.88984806958,-0.886596689991
-0.828530935661,-0.83039745704
-0.837412809434,-0.838856938845
-0.792798147911,-0.796135049172
-0.888910543987,-0.884425614282
-0.728553807913,-0.728896012235
-0.878023456174,-0.87711150588
-0.889393279379,-0.885623580001
-0.743366396854,-0.74637740622
-0.838847902688,-0.839290095226
-0.890905804832,-0.888267886523
-0.836971327202,-0.838446775992
-0.886398199185,-0.883883537486
-0.887943548903,-0.885705050015
-0.843348403677,-0.844613096526
-0.741951014944,-0.744304905822
-0.691451770487,-0.690291528219
-0.678064321604,-0.673714517182
-0.735834441586,-0.737480067933
-0.834144712021,-0.835438921689
-0.885907034899,-0.882993884787
