R Amine Loading,L Amine Loading
0.4561446725,0.01024688222
0.4561451798,0.01024688222
0.45614569,0.01024688222
0.4339709336,0.01095100627
0.4339714117,0.01095100627
0.4339718917,0.01095100627
0.4339723719,0.01095100627
0.4140643957,0.01168958541
0.414064856,0.01168958541
0.4140653102,0.01168958541
0.4140657667,0.01168958541
0.4809736622,0.009571650597
0.4809741972,0.009571650597
0.480974796,0.009571650597
0.4809754,0.009571650597
0.4561559201,0.01024694991
0.4561564828,0.01024694991
0.4561570509,0.01024694991
0.456157621,0.01024694991
0.4339820469,0.01095108021
0.4339825845,0.01095108021
0.4339831205,0.01095108021
0.4339836623,0.01095108021
0.4140749698,0.0116896657
0.414075489,0.0116896657
0.4140760004,0.0116896657
0.4140765154,0.0116896657
0.4809875549,0.009571693536
0.4809881559,0.009571693536
0.4809888206,0.009571693536
0.4809894907,0.009571693536
0.4561690616,0.0102469961
0.4561696896,0.0102469961
0.4561703231,0.0102469961
0.4561709587,0.0102469961
0.4339945295,0.01095113079
0.4339951317,0.01095113079
0.4339957343,0.01095113079
0.4339963396,0.01095113079
0.4140869042,0.01168972133
0.414087483,0.01168972133
0.4140880601,0.01168972133
0.4140886399,0.01168972133
0.4804861212,0.009104377157
0.4804865649,0.009104377157
0.4804870498,0.009104377157
0.4804875395,0.009104377157
0.4556208685,0.009730506806
0.4556213194,0.009730506806
0.4556217745,0.009730506806
0.4556222317,0.009730506806
0.4333930375,0.01037918695
0.4333934629,0.01037918695
0.4333938893,0.01037918695
0.4333943182,0.01037918695
0.4134237838,0.01105426813
0.4134241876,0.01105426813
0.4134245907,0.01105426813
0.4134249958,0.01105426813
0.4804973776,0.009104465303
0.480497863,0.009104465303
0.4804984033,0.009104465303
0.4804989484,0.009104465303
0.4556314087,0.009730609282
0.455631913,0.009730609282
0.4556324222,0.009730609282
0.455632934,0.009730609282
0.4334029647,0.01037929997
0.433403442,0.01037929997
0.4334039224,0.01037929997
0.4334044052,0.01037929997
0.4134331928,0.01105439032
0.4134336513,0.01105439032
0.4134341071,0.01105439032
0.4134345655,0.01105439032
0.4805098966,0.009104525029
0.4805104424,0.009104525029
0.4805110434,0.009104525029
0.4805116492,0.009104525029
0.4556431967,0.009730673336
0.4556437594,0.009730673336
0.455644329,0.009730673336
0.4556449009,0.009730673336
0.4334141154,0.01037936932
0.4334146515,0.01037936932
0.4334151909,0.01037936932
0.4334157351,0.01037936932
0.4134438074,0.01105446465
0.4134443242,0.01105446465
0.4134448386,0.01105446465
0.413445356,0.01105446465
0.4805238299,0.009104565649
0.4805244419,0.009104565649
0.4805251091,0.009104565649
0.4805257813,0.009104565649
0.4556563811,0.009730716551
0.4556570092,0.009730716551
0.4556576445,0.009730716551
0.4556582824,0.009730716551
0.433426647,0.01037941603
0.4334272473,0.01037941603
0.4334278533,0.01037941603
0.4334284612,0.01037941603
0.4134557908,0.01105451507
0.4134563713,0.01105451507
0.4134569507,0.01105451507
0.4134575333,0.01105451507
0.4800713885,0.008686673779
0.4800718274,0.008686673779
0.4800723136,0.008686673779
0.4800728044,0.008686673779
0.4551652037,0.009271731841
0.4551656516,0.009271731841
0.4551661089,0.009271731841
0.4551665673,0.009271731841
0.4328921343,0.009875001435
0.4328925586,0.009875001435
0.4328929862,0.009875001435
0.4328934164,0.009875001435
0.4128723013,0.01049930967
0.412872703,0.01049930967
0.4128731071,0.01049930967
0.4128735136,0.01049930967
0.4800826617,0.008686765664
0.4800831568,0.008686765664
0.4800836987,0.008686765664
0.4800842451,0.008686765664
0.4551757673,0.00927183044
0.4551762701,0.00927183044
0.4551767816,0.00927183044
0.4551772948,0.00927183044
0.4329020867,0.009875109387
0.4329025646,0.009875109387
0.4329030459,0.009875109387
0.4329035303,0.009875109387
0.4128817367,0.01049942587
0.4128821927,0.01049942587
0.4128826504,0.01049942587
0.4128831105,0.01049942587
0.4800952104,0.008686822888
0.4800957662,0.008686822888
0.4800963689,0.008686822888
0.4800969763,0.008686822888
0.4551875857,0.00927189154
0.4551881489,0.00927189154
0.4551887196,0.00927189154
0.4551892931,0.00927189154
0.4329132718,0.009875175016
0.4329138067,0.009875175016
0.4329143482,0.009875175016
0.4329148941,0.009875175016
0.4128923873,0.01049949564
0.4128929012,0.01049949564
0.4128934176,0.01049949564
0.412893937,0.01049949564
0.4801091794,0.008686861586
0.4801098016,0.008686861586
0.4801104707,0.008686861586
0.4801111449,0.008686861586
0.4552008053,0.009271932412
0.4552014356,0.009271932412
0.4552020731,0.009271932412
0.455202713,0.009271932412
0.4329258429,0.009875218697
0.432926446,0.009875218697
0.4329270527,0.009875218697
0.432927662,0.009875218697
0.4129044148,0.01049954218
0.412904993,0.01049954218
0.4129055747,0.01049954218
0.4129061598,0.01049954218
0.4700052439,0.009767114744
0.4700057164,0.009767114744
0.4700061944,0.009767114744
0.4700066757,0.009767114744
0.445829207,0.01048012477
0.4458296569,0.01048012477
0.4458301004,0.01048012477
0.44583055,0.01048012477
0.4242451156,0.01123207662
0.4242455382,0.01123207662
0.4242459577,0.01123207662
0.4242463792,0.01123207662
0.4048887814,0.01203262536
0.4048891904,0.01203262536
0.4048899487,0.01203299121
0.4048903458,0.01203299121
0.4700163555,0.00976725214
0.4700168513,0.00976725214
0.4700173826,0.00976725214
0.4700179182,0.00976725214
0.4458395679,0.01048024821
0.4458400672,0.01048024821
0.4458405673,0.01048024821
0.4458410701,0.01048024821
0.4242548769,0.01123221298
0.4242553507,0.01123221298
0.424255825,0.01123221298
0.4242562966,0.01123221298
0.4048980262,0.01203277519
0.404898483,0.01203277519
0.4048989301,0.01203277519
0.4048993795,0.01203277519
0.4700286478,0.009767323357
0.4700292028,0.009767323357
0.4700297935,0.009767323357
0.4700303901,0.009767323357
0.4458511401,0.01048032543
0.4458516981,0.01048032543
0.4458522571,0.01048032543
0.4458528187,0.01048032543
0.4242658275,0.01123229755
0.4242663591,0.01123229755
0.4242668896,0.01123229755
0.4242674222,0.01123229755
0.4049084344,0.01203286823
0.4049089471,0.01203286823
0.4049094545,0.01203286823
0.4049099602,0.01203286823
0.4700423223,0.009767371974
0.4700429435,0.009767371974
0.4700435981,0.009767371974
0.4700442583,0.009767371974
0.4458640758,0.01048037801
0.4458646994,0.01048037801
0.4458653223,0.01048037801
0.4458659483,0.01048037801
0.4242781261,0.01123235554
0.4242787204,0.01123235554
0.4242793148,0.01123235554
0.4242799115,0.01123235554
0.4049201774,0.01203293331
0.4049207521,0.01203293331
0.4049213211,0.01203293331
0.4049218918,0.01203293331
0.4694964646,0.009254923476
0.4694968942,0.009254923476
0.4694973728,0.009254923476
0.4694978556,0.009254923476
0.4452608024,0.009908133332
0.445261245,0.009908133332
0.4452616948,0.009908133332
0.4452621457,0.009908133332
0.423607178,0.01059027864
0.4236075995,0.01059027864
0.4236080204,0.01059027864
0.4236084432,0.01059027864
0.4041675379,0.01130710527
0.4041679372,0.01130710527
0.4041683351,0.01130710527
0.404168949,0.01130731963
0.4695075614,0.00925502762
0.4695080315,0.00925502762
0.4695085647,0.00925502762
0.4695091021,0.00925502762
0.4452711944,0.009908250568
0.4452716914,0.009908250568
0.4452721943,0.009908250568
0.4452726988,0.009908250568
0.4236169736,0.01059040712
0.4236174471,0.01059040712
0.4236179229,0.01059040712
0.4236183968,0.01059040712
0.4041768206,0.01130724483
0.4041772724,0.01130724483
0.4041777224,0.01130724483
0.4041781745,0.01130724483
0.4695198924,0.009255095323
0.4695204221,0.009255095323
0.4695210149,0.009255095323
0.4695216136,0.009255095323
0.4452828074,0.009908323138
0.4452833639,0.009908323138
0.4452839252,0.009908323138
0.4452844889,0.009908323138
0.42362797,0.01059048547
0.4236285,0.01059048547
0.4236290333,0.01059048547
0.4236295684,0.01059048547
0.4041872795,0.01130732943
0.4041877938,0.01130732943
0.404188299,0.01130732943
0.4041888104,0.01130732943
0.4695336132,0.009255141133
0.4695342094,0.009255141133
0.4695348665,0.009255141133
0.4695355291,0.009255141133
0.4452957939,0.009908371888
0.4452964145,0.009908371888
0.4452970404,0.009908371888
0.445297669,0.009908371888
0.423640323,0.01059053815
0.4236409184,0.01059053815
0.4236415149,0.01059053815
0.4236421146,0.01059053815
0.4041990892,0.0113073869
0.4041996607,0.0113073869
0.404200233,0.0113073869
0.4042008074,0.0113073869
0.4690471268,0.008802607714
0.469047566,0.008802607714
0.4690480463,0.008802607714
0.4690485305,0.008802607714
0.4447634654,0.009407643939
0.444763908,0.009407643939
0.4447643591,0.009407643939
0.4447648113,0.009407643939
0.423055444,0.01003518915
0.4230558672,0.01003518915
0.4230562891,0.01003518915
0.423056714,0.01003518915
0.4035531625,0.01068913829
0.4035535624,0.01068913829
0.4035539606,0.01068913829
0.4035543618,0.01068913829
0.4690582379,0.008802709818
0.4690587328,0.008802709818
0.4690592681,0.008802709818
0.4690598071,0.008802709818
0.4447738857,0.009407755982
0.4447743817,0.009407755982
0.4447748865,0.009407755982
0.4447753928,0.009407755982
0.4230652723,0.0100353112
0.4230657454,0.0100353112
0.4230662225,0.0100353112
0.4230666984,0.0100353112
0.4035624769,0.0106892699
0.4035629283,0.0106892699
0.4035633794,0.0106892699
0.4035638334,0.0106892699
0.4690706025,0.008802774388
0.4690711572,0.008802774388
0.4690717524,0.008802774388
0.4690723528,0.008802774388
0.4447855319,0.00940782478
0.4447860898,0.00940782478
0.444786653,0.00940782478
0.4447872187,0.00940782478
0.423076306,0.01003538487
0.4230768379,0.01003538487
0.4230773722,0.01003538487
0.4230779095,0.01003538487
0.403572979,0.01068934847
0.4035734881,0.01068934847
0.4035739987,0.01068934847
0.40357451,0.01068934847
0.4690843637,0.008802817803
0.469084985,0.008802817803
0.4690856448,0.008802817803
0.4690863095,0.008802817803
0.4447985612,0.009407870258
0.4447991818,0.009407870258
0.4447998109,0.009407870258
0.4448004421,0.009407870258
0.4230887066,0.01003543371
0.423089303,0.01003543371
0.423089902,0.01003543371
0.4230905042,0.01003543371
0.4035848346,0.01068940077
0.4035854101,0.01068940077
0.4035859836,0.01068940077
0.4035865608,0.01068940077
0.4686457787,0.008398558992
0.468646198,0.008398558992
0.4686466796,0.008398558992
0.468647165,0.008398558992
0.4443220809,0.008963449575
0.4443225269,0.008963449575
0.4443229774,0.008963449575
0.444323431,0.008963449575
0.4225697267,0.009546497565
0.4225701486,0.009546497565
0.4225705713,0.009546497565
0.4225709974,0.009546497565
0.4030176365,0.01015046197
0.4030180356,0.01015046197
0.4030184352,0.01015046197
0.4030188377,0.01015046197
0.4686568693,0.008398664324
0.4686573941,0.008398664324
0.4686579326,0.008398664324
0.468658473,0.008398664324
0.4443325247,0.008963557243
0.4443330231,0.008963557243
0.4443335295,0.008963557243
0.4443340372,0.008963557243
0.4225795796,0.009546614277
0.4225800518,0.009546614277
0.422580531,0.009546614277
0.4225810086,0.009546614277
0.403026978,0.01015058723
0.403027428,0.01015058723
0.403027881,0.01015058723
0.4030283367,0.01015058723
0.4686692635,0.008398726192
0.4686698483,0.008398726192
0.4686704469,0.008398726192
0.4686710488,0.008398726192
0.4443442032,0.008963622978
0.4443447612,0.008963622978
0.444345327,0.008963622978
0.4443458945,0.008963622978
0.4225906461,0.009546684145
0.4225911783,0.009546684145
0.4225917147,0.009546684145
0.4225922539,0.009546684145
0.4030375148,0.01015066111
0.4030380237,0.01015066111
0.403038536,0.01015066111
0.4030390494,0.01015066111
0.46868306,0.008398767595
0.4686837118,0.008398767595
0.4686843751,0.008398767595
0.4686850417,0.008398767595
0.4443572697,0.008963666377
0.4443578921,0.008963666377
0.4443585231,0.008963666377
0.4443591562,0.008963666377
0.4226030877,0.009546729949
0.4226036851,0.009546729949
0.4226042863,0.009546729949
0.4226048908,0.009546729949
0.4030494148,0.01015070953
0.4030499889,0.01015070953
0.4030505656,0.01015070953
0.4030511452,0.01015070953
0.4590585696,0.009442655937
0.4590590409,0.009442655937
0.4590595156,0.009442655937
0.4590599928,0.009442655937
0.4354348479,0.01013313453
0.4354352902,0.01013313453
0.4354357342,0.01013313453
0.4354361799,0.01013313453
0.4143445459,0.01086292112
0.4143449668,0.01086292112
0.4143453829,0.01086292112
0.4143460014,0.01086311932
0.3954323267,0.01164208243
0.3954327284,0.01164208243
0.3954334774,0.01164243899
0.3954338692,0.01164243899
0.4590695782,0.009442791577
0.4590700636,0.009442791577
0.4590705908,0.009442791577
0.4590711219,0.009442791577
0.4354451202,0.01013326954
0.4354456153,0.01013326954
0.4354461122,0.01013326954
0.435446611,0.01013326954
0.4143542368,0.0108630689
0.4143547106,0.0108630689
0.4143551785,0.0108630689
0.4143556495,0.0108630689
0.3954414977,0.01164224405
0.3954419559,0.01164224405
0.3954423992,0.01164224405
0.3954432151,0.01164261457
0.4590817548,0.009442868726
0.459082299,0.009442868726
0.4590828853,0.009442868726
0.4590834751,0.009442868726
0.4354565891,0.01013335255
0.4354571423,0.01013335255
0.4354576976,0.01013335255
0.4354582547,0.01013335255
0.4143651028,0.01086315878
0.4143656329,0.01086315878
0.4143661594,0.01086315878
0.4143666883,0.01086315878
0.3954518292,0.01164234237
0.3954523397,0.01164234237
0.3954528409,0.01164234237
0.3954533445,0.01164234237
0.4590952995,0.009442920686
0.4590959081,0.009442920686
0.4590965581,0.009442920686
0.4590972128,0.009442920686
0.4354694081,0.01013340815
0.4354700256,0.01013340815
0.4354706444,0.01013340815
0.4354712657,0.01013340815
0.4143773041,0.01086321925
0.4143778984,0.01086321925
0.414378487,0.01086321925
0.4143790803,0.01086321925
0.3954634798,0.01164240962
0.3954640511,0.01164240962
0.3954646152,0.01164240962
0.3954651822,0.01164240962
0.4585652633,0.008946258857
0.4585656926,0.008946258857
0.4585661677,0.008946258857
0.4585666464,0.008946258857
0.4348828134,0.009577852968
0.4348832558,0.009577852968
0.4348837011,0.009577852968
0.4348841484,0.009577852968
0.4137235553,0.01023842411
0.4137239744,0.01023842411
0.4137243927,0.01023842411
0.4137248133,0.01023842411
0.3947280711,0.01093387836
0.3947284672,0.01093387836
0.394728861,0.01093387836
0.3947294644,0.01093408077
0.4585762354,0.008946374363
0.4585767304,0.008946374363
0.4585772598,0.008946374363
0.4585777927,0.008946374363
0.4348931174,0.009577981381
0.4348936136,0.009577981381
0.4348941116,0.009577981381
0.4348946123,0.009577981381
0.4137332814,0.01023856338
0.4137337529,0.01023856338
0.4137342238,0.01023856338
0.413734697,0.01023856338
0.3947372797,0.01093402929
0.3947377306,0.01093402929
0.3947381776,0.01093402929
0.3947386258,0.01093402929
0.4585884505,0.008946447777
0.4585890046,0.008946447777
0.4585895934,0.008946447777
0.4585901853,0.008946447777
0.4349046263,0.009578059576
0.4349051812,0.009578059576
0.434905738,0.009578059576
0.4349062974,0.009578059576
0.4137441924,0.01023864687
0.4137447214,0.01023864687
0.4137452503,0.01023864687
0.4137457819,0.01023864687
0.3947476586,0.01093411895
0.3947481634,0.01093411895
0.3947486677,0.01093411895
0.3947491741,0.01093411895
0.4586020412,0.008946496867
0.4586026601,0.008946496867
0.4586033129,0.008946496867
0.45860397,0.008946496867
0.4349174955,0.009578111331
0.4349181131,0.009578111331
0.4349187347,0.009578111331
0.4349193586,0.009578111331
0.4137564496,0.0102387021
0.4137570417,0.0102387021
0.4137576346,0.0102387021
0.4137582303,0.0102387021
0.3947593667,0.01093417862
0.3947599364,0.01093417862
0.394760503,0.01093417862
0.3947610733,0.01093417862
0.4581302281,0.00850853237
0.4581306658,0.00850853237
0.4581311425,0.00850853237
0.4581316227,0.00850853237
0.4344007361,0.009092925236
0.4344011781,0.009092925236
0.4344016252,0.009092925236
0.4344020739,0.009092925236
0.4131879007,0.009699726611
0.4131883189,0.009699726611
0.4131887388,0.009699726611
0.4131891608,0.009699726611
0.3941303833,0.01033290759
0.394130779,0.01033290759
0.3941311754,0.01033290759
0.3941315739,0.01033290759
0.4581412174,0.00850865235
0.4581417387,0.00850865235
0.4581422711,0.00850865235
0.4581428056,0.00850865235
0.4344110682,0.009093048072
0.4344115641,0.009093048072
0.4344120637,0.009093048072
0.434412566,0.009093048072
0.4131976571,0.009699859412
0.4131981276,0.009699859412
0.4131986004,0.009699859412
0.4131990755,0.009699859412
0.3941396298,0.01033305019
0.394140077,0.01033305019
0.3941405269,0.01033305019
0.3941409773,0.01033305019
0.4581534658,0.008508722279
0.4581540465,0.008508722279
0.4581546383,0.008508722279
0.458155232,0.008508722279
0.4344226122,0.009093122379
0.4344231664,0.009093122379
0.4344237254,0.009093122379
0.4344242867,0.009093122379
0.4132086057,0.009699938112
0.4132091354,0.009699938112
0.4132096661,0.009699938112
0.4132101998,0.009699938112
0.3941500517,0.01033313373
0.3941505565,0.01033313373
0.3941510626,0.01033313373
0.3941515717,0.01033313373
0.4581670962,0.008508768443
0.4581677423,0.008508768443
0.4581683979,0.008508768443
0.4581690571,0.008508768443
0.4344355232,0.009093171125
0.4344361415,0.009093171125
0.4344367651,0.009093171125
0.4344373912,0.009093171125
0.4132209101,0.009699989478
0.4132215023,0.009699989478
0.4132220982,0.009699989478
0.4132226964,0.009699989478
0.3941618133,0.01033318827
0.3941623846,0.01033318827
0.394162954,0.01033318827
0.3941635273,0.01033318827
0.4577420598,0.008117925307
0.4577424786,0.008117925307
0.4577429567,0.008117925307
0.4577434381,0.008117925307
0.4339734639,0.00866311416
0.4339739068,0.00866311416
0.4339743545,0.00866311416
0.4339748045,0.00866311416
0.4127171722,0.00922630996
0.4127175914,0.00922630996
0.4127180121,0.00922630996
0.4127184355,0.00922630996
0.3936105971,0.00981026984
0.3936109922,0.00981026984
0.3936113904,0.00981026984
0.3936117902,0.00981026984
0.4577530571,0.008118045302
0.4577535802,0.008118045302
0.4577541135,0.008118045302
0.4577546494,0.008118045302
0.4339838195,0.008663232322
0.4339843164,0.008663232322
0.4339848175,0.008663232322
0.4339853212,0.008663232322
0.4127269541,0.009226436848
0.4127274258,0.009226436848
0.4127278998,0.009226436848
0.4127283765,0.009226436848
0.3936198703,0.009810405706
0.3936203175,0.009810405706
0.3936207688,0.009810405706
0.3936212209,0.009810405706
0.4577653352,0.008118112624
0.4577659178,0.008118112624
0.4577665104,0.008118112624
0.457767106,0.008118112624
0.4339953939,0.008663303436
0.4339959495,0.008663303436
0.4339965102,0.008663303436
0.4339970732,0.008663303436
0.4127379369,0.009226511637
0.4127384666,0.009226511637
0.4127389993,0.009226511637
0.4127395349,0.009226511637
0.3936303249,0.009810484462
0.3936308318,0.009810484462
0.3936313402,0.009810484462
0.3936318512,0.009810484462
0.4577790013,0.008118157225
0.4577796487,0.008118157225
0.4577803064,0.008118157225
0.4577809674,0.008118157225
0.4340083428,0.008663349787
0.4340089622,0.008663349787
0.4340095874,0.008663349787
0.4340102154,0.008663349787
0.412750282,0.009226559977
0.4127508748,0.009226559977
0.4127514729,0.009226559977
0.4127520733,0.009226559977
0.3936421334,0.009810535171
0.3936427044,0.009810535171
0.393643276,0.009810535171
0.3936438517,0.009810535171
0.4485990259,0.009125792683
0.4485994908,0.009125792683
0.4485999635,0.009125792683
0.4486004381,0.009125792683
0.4255020428,0.009794158081
0.4255024839,0.009794158081
0.425502925,0.009794158081
0.4255034577,0.009794244803
0.4048825534,0.01050215996
0.4048829707,0.01050215996
0.4048833857,0.01050215996
0.4048839903,0.01050234682
0.3863938545,0.01126033754
0.3863942537,0.01126033754
0.3863949918,0.01126068474
0.3863953835,0.01126068474
0.4486099416,0.009125927266
0.4486104339,0.009125927266
0.4486109595,0.009125927266
0.4486114876,0.009125927266
0.4255122609,0.009794306668
0.4255127532,0.009794306668
0.4255132474,0.009794306668
0.4255137438,0.009794306668
0.4048922011,0.01050232095
0.4048926695,0.01050232095
0.4048931362,0.01050232095
0.4048936052,0.01050232095
0.3864029915,0.01126051332
0.3864034413,0.01126051332
0.3864038825,0.01126051332
0.3864046872,0.01126087226
0.4486220394,0.009126011212
0.4486225902,0.009126011212
0.4486231743,0.009126011212
0.4486237611,0.009126011212
0.425523662,0.009794396436
0.4255242104,0.009794396436
0.4255247603,0.009794396436
0.4255253178,0.009794396436
0.4049030088,0.01050241706
0.4049035357,0.01050241706
0.40490406,0.01050241706
0.4049045867,0.01050241706
0.3864132681,0.01126061781
0.3864137736,0.01126061781
0.3864142724,0.01126061781
0.3864147742,0.01126061781
0.4486354942,0.009126067074
0.4486361104,0.009126067074
0.4486367571,0.009126067074
0.4486374081,0.009126067074
0.4255363989,0.009794455632
0.4255370115,0.009794455632
0.4255376294,0.009794455632
0.4255382465,0.009794455632
0.4049151444,0.01050248056
0.4049157338,0.01050248056
0.4049163214,0.01050248056
0.4049169115,0.01050248056
0.386424857,0.01126068773
0.3864254239,0.01126068773
0.386425985,0.01126068773
0.3864265498,0.01126068773
0.4481210205,0.008644996318
0.4481214492,0.008644996318
0.4481219231,0.008644996318
0.4481223992,0.008644996318
0.4249662097,0.009255385833
0.4249666488,0.009255385833
0.4249670919,0.009255385833
0.424967537,0.009255385833
0.4042783585,0.009894748111
0.404278775,0.009894748111
0.4042791913,0.009894748111
0.4042796929,0.009894828997
0.3857062914,0.01056917925
0.3857066892,0.01056917925
0.3857070797,0.01056917925
0.3857076669,0.01056936956
0.4481319109,0.008645126091
0.4481324231,0.008645126091
0.4481329512,0.008645126091
0.4481334812,0.008645126091
0.4249764585,0.00925552733
0.4249769502,0.00925552733
0.4249774466,0.00925552733
0.4249779448,0.00925552733
0.4042880433,0.009894900158
0.4042885111,0.009894900158
0.4042889801,0.009894900158
0.4042894515,0.009894900158
0.3857154659,0.01056934341
0.3857159114,0.01056934341
0.3857163549,0.01056934341
0.3857168019,0.01056934341
0.4481440444,0.008645205888
0.4481446191,0.008645205888
0.4481452044,0.008645205888
0.4481457936,0.008645205888
0.4249878973,0.00925561211
0.4249884481,0.00925561211
0.4249890004,0.00925561211
0.42498956,0.00925561211
0.4042988998,0.009894989778
0.4042994253,0.009894989778
0.4042999526,0.009894989778
0.404300482,0.009894989778
0.385725791,0.01056943906
0.3857262913,0.01056943906
0.3857267935,0.01056943906
0.3857272981,0.01056943906
0.4481575428,0.008645258998
0.4481581852,0.008645258998
0.4481588341,0.008645258998
0.4481594875,0.008645258998
0.4250006873,0.009255667446
0.4250012981,0.009255667446
0.4250019189,0.009255667446
0.4250025387,0.009255667446
0.4043110931,0.009895048024
0.4043116832,0.009895048024
0.4043122732,0.009895048024
0.4043128665,0.009895048024
0.3857374371,0.01056950144
0.3857380021,0.01056950144
0.3857385672,0.01056950144
0.3857391352,0.01056950144
0.447700113,0.008221660967
0.4477005501,0.008221660967
0.4477010257,0.008221660967
0.4477015033,0.008221660967
0.4244991916,0.008785793635
0.4244996322,0.008785793635
0.424500076,0.008785793635
0.4245005225,0.008785793635
0.4037585992,0.009372237072
0.4037590161,0.009372237072
0.403759434,0.009372237072
0.4037598544,0.009372237072
0.3851251462,0.00998498916
0.3851255403,0.00998498916
0.3851259335,0.00998498916
0.3851264261,0.009985082202
0.4477110445,0.008221798537
0.4477115642,0.008221798537
0.4477120938,0.008221798537
0.4477126254,0.008221798537
0.4245094674,0.008785929153
0.4245099612,0.008785929153
0.4245104585,0.008785929153
0.4245109583,0.008785929153
0.4037683134,0.009372381996
0.4037687818,0.009372381996
0.403769253,0.009372381996
0.4037697262,0.009372381996
0.3851343522,0.009985144667
0.3851347969,0.009985144667
0.3851352434,0.009985144667
0.3851356925,0.009985144667
0.4477232135,0.008221874977
0.4477237929,0.008221874977
0.447724381,0.008221874977
0.4477249717,0.008221874977
0.4245209428,0.008786009863
0.4245214936,0.008786009863
0.4245220499,0.008786009863
0.4245226084,0.008786009863
0.4037792077,0.009372466637
0.403779735,0.009372466637
0.4037802643,0.009372466637
0.4037807958,0.009372466637
0.3851447193,0.009985234061
0.3851452213,0.009985234061
0.3851457256,0.009985234061
0.3851462324,0.009985234061
0.4477367567,0.008221924983
0.4477373976,0.008221924983
0.4477380502,0.008221924983
0.4477387055,0.008221924983
0.424533774,0.008786062155
0.4245343902,0.008786062155
0.4245350102,0.008786062155
0.4245356332,0.008786062155
0.4037914496,0.009372521066
0.4037920395,0.009372521066
0.4037926325,0.009372521066
0.4037932284,0.009372521066
0.3851564183,0.009985291384
0.3851569827,0.009985291384
0.3851575505,0.009985291384
0.3851581213,0.009985291384
0.4473248988,0.007844294186
0.4473253657,0.007844294186
0.4473258419,0.007844294186
0.4473263207,0.007844294186
0.4240858794,0.008370182458
0.4240863198,0.008370182458
0.4240867648,0.008370182458
0.4240872126,0.008370182458
0.4033026805,0.008913889491
0.4033030963,0.008913889491
0.4033035159,0.008913889491
0.4033039376,0.008913889491
0.3846209432,0.009478209367
0.3846213361,0.009478209367
0.3846217322,0.009478209367
0.3846221958,0.009478271947
0.4473358831,0.007844429796
0.4473364051,0.007844429796
0.4473369364,0.007844429796
0.4473374693,0.007844429796
0.424096181,0.008370312773
0.424096674,0.008370312773
0.4240971727,0.008370312773
0.424097674,0.008370312773
0.4033124208,0.008914028293
0.4033128888,0.008914028293
0.4033133608,0.008914028293
0.4033138356,0.008914028293
0.3846301728,0.009478357698
0.3846306217,0.009478357698
0.3846310686,0.009478357698
0.3846315195,0.009478357698
0.4473480822,0.007844503317
0.4473486623,0.007844503317
0.4473492532,0.007844503317
0.4473498455,0.007844503317
0.4241076878,0.008370390089
0.4241082391,0.008370390089
0.424108797,0.008370390089
0.4241093572,0.008370390089
0.403323348,0.008914108871
0.4033238748,0.008914108871
0.4033244058,0.008914108871
0.4033249392,0.008914108871
